,music_ID,valence(mean),arousal(mean),valence(std),arousal(std),ZCR,energy,tempo,beat_mean,beat_std,beat_median,beat_kurt,beat_skew,spec_cent_mean,spec_cent_std,spec_cent_median,spec_cent_kurt,spec_cent_skew,spec_roll_mean,spec_roll_std,spec_roll_median,spec_roll_kurt,spec_roll_skew,spec_flat_mean,spec_flat_std,spec_flat_median,spec_flat_kurt,spec_flat_skew,MFCC0_mean,MFCC1_mean,MFCC2_mean,MFCC0_std,MFCC1_std,MFCC2_std,MFCC0_median,MFCC1_median,MFCC2_median,MFCC0_kurt,MFCC1_kurt,MFCC2_kurt,MFCC0_skew,MFCC1_skew,MFCC2_skew
324,428,0.5625,0.4875,0.203485257451,0.1625,42086,0.12275925,0.5614035087719298,0.05004137370914981,0.16894154273048684,0.052349416587827186,0.36167172994855096,0.44724006632999525,0.4889431007035155,0.5674413436083485,0.46754853902394755,0.005970060522810922,0.17800219434205872,0.5634469880054381,0.6136397479894264,0.6269716088328076,0.04465224312040444,0.36213874965107906,0.19617577,0.18275957,0.06827655,0.004186197386455362,0.058447452610089094,0.51914465,0.39628896,0.50503933,0.75718015,0.75115,0.47686565,0.6391592,0.39124927,0.46576253,0.028368552107383125,0.14634393341585442,0.11675069600278767,0.701879274722164,0.6725948907089837,0.528560946968184
325,429,0.4,0.225,0.18371173070900002,0.15612494995999998,27750,0.20309918,0.16267942583732053,0.21597571959780326,0.3092862922522931,0.21822768842636392,0.3674918759857548,0.46807590195850496,0.02594591273173048,0.2156036514702645,0.04432151554348475,0.01298458921576047,0.21376088557992798,0.054681215956183526,0.26726263351663954,0.05993690851735016,0.21651168194142653,0.6500617209044374,0.014412105,0.1274592,0.0022227478,0.46403884687247465,0.6923144997938524,0.37834087,0.83214164,0.47196165,0.2573362,0.4704729,0.39794898,0.36816746,0.84995687,0.47153813,0.029857709304044862,0.05705234715228552,0.17416861364408653,0.9023152194668669,0.49214739370565197,0.39856730229973275
326,431,0.6375,0.525,0.103832798286,0.222204860433,15526,0.21087237,0.7368421052631579,0.10034166057566785,0.1989818086746911,0.10375275938189846,0.4377693091024107,0.40874766379112776,0.17966557272145656,0.3443743622619494,0.1840932151878112,0.010528514640450156,0.20910863632666993,0.2540785238211216,0.4271410468752565,0.2862776025236593,0.10668184976226604,0.5126662636881619,0.042995743,0.07655968,0.009747417,0.015395399978750592,0.11560328225150802,0.51294756,0.573808,0.5472759,0.342644,0.5234169,0.40193105,0.5363602,0.55995125,0.5137433,0.04386737375037643,0.08512971172993651,0.06503915889122619,0.7497603911346147,0.5714664701522223,0.5954292885227996
327,432,0.4,0.375,0.10897247358899999,0.158113883008,28970,0.07655323,0.43609022556390975,0.11251835905985803,0.22351434576866455,0.11289813938820562,0.5265059501235819,0.7314705345872025,0.1648595926714682,0.4868793860746287,0.11356410844677615,0.04390212261423218,0.33044966543773135,0.2117251306860904,0.6056424708399312,0.13564668769716087,0.2152017907888935,0.7174095182483629,0.069896765,0.19333728,0.008023382,0.14613552350700043,0.3330428407961376,0.41857794,0.7443743,0.6560122,0.24215393,0.5386225,0.3125154,0.4278296,0.78429383,0.62115943,0.03828458922986193,0.1642896147898632,0.1740734681841611,0.7768760260127355,0.3634138755132721,0.726335829962904
328,433,0.5,0.3625,0.125,0.130503831361,59190,0.1810482,0.34210526315789475,0.3091594869155357,0.38658356619609785,0.31598864711447494,0.44282626795984104,0.26335273093524386,0.30282922271701396,0.5127187054754613,0.2942300271548768,0.011977920865814845,0.21860267616029272,0.3657037001529427,0.5766842371314085,0.3777602523659306,0.07153053717877558,0.4734618678494275,0.14510474,0.1883888,0.032536767,0.006870962677111651,0.07762564512107557,0.44562975,0.5563984,0.596789,0.27143267,0.5671894,0.39033014,0.4576318,0.547816,0.5638774,0.03750362412067349,0.1185966034002674,0.12279281629800298,0.7932620148716476,0.531038288562816,0.6520703827475375
329,434,0.3875,0.5125,0.141972708645,0.103832798286,55118,0.14994532,0.13533834586466165,0.22037819964569874,0.2977489107466855,0.22232734153263956,0.4359350284564191,0.4283781454007648,0.40017485673558917,0.253603474049799,0.38811203470720695,0.011587338276988369,0.21310734671568904,0.5044904256850495,0.3758254249977827,0.48264984227129337,0.06985565231927116,0.47786199028385623,0.10984099,0.08025545,0.06698265,0.014385845298950739,0.09950481218687977,0.58467335,0.5213018,0.53947216,0.2528845,0.2959961,0.45285037,0.5861685,0.5301839,0.5439666,0.04235639889501557,0.09152664756680098,0.08691288250823898,0.7736260812216771,0.5142241488851844,0.4535600526540864
330,435,0.35,0.275,0.165831239518,0.175,24672,0.22673759,0.8120300751879699,0.17399711684790675,0.2663563467103383,0.17660044150110377,0.4401619201727427,0.4583698252339307,0.15372556870127188,0.40054091529472863,0.16605847474796046,0.011884651200345833,0.22262267394892005,0.21011489140101272,0.5281760456154749,0.19242902208201892,0.09855228884403075,0.5529219125117181,0.036299154,0.11986239,0.008293795,0.27376398032214144,0.49400857735082093,0.42878723,0.68144715,0.64127684,0.32715762,0.6197453,0.53609246,0.43025336,0.6816763,0.6403996,0.02331990534873228,0.07207095151097394,0.036910948913634396,0.8300989273935061,0.5344717403627534,0.4974843262087722
331,436,0.35,0.25,0.19202864369699998,0.136930639376,25798,0.14714877,0.515235457063712,0.3661235455752738,0.26114796479727304,0.3680227057710501,0.42889630439252463,0.41135291345577824,0.21925136059532122,0.5716248790165996,0.19284708679018078,0.009873078626070212,0.21823074601755255,0.3292064099985609,0.7801098682982915,0.32886435331230285,0.039355153446789054,0.4900801375912846,0.05279408,0.10671977,0.008485696,0.013507973289082549,0.110807815838258,0.32746696,0.5955539,0.92834884,0.41760835,0.6194528,0.5721814,0.30226564,0.59349245,0.96972823,0.012924853691994047,0.040992700927717396,0.05228707387724903,0.9017966172007884,0.5424029849283449,0.4467244141623646
332,437,0.375,0.1875,0.14790199457699998,0.0625,16368,0.04609275,0.7368421052631579,0.02447479123853744,0.12138362027231776,0.028066855881425417,0.4152884402033721,0.36788353109424793,0.057603859086609394,0.36020363855673715,0.0754724350889309,0.030984046520252627,0.31518488934685895,0.10014872367873667,0.40824436243865975,0.1309148264984227,0.470985146542477,0.8014323136842628,0.04395313,0.20724033,0.003673677,0.17211850083189026,0.3980196735480615,0.36835092,0.79763746,0.5941003,0.38396204,0.5310476,0.35775888,0.3985195,0.81577194,0.5539608,0.012160534599478455,0.3773354876260641,0.09157792388352007,0.7861552387196985,0.2573698596380497,0.650472565994679
333,438,0.325,0.3375,0.139194109071,0.185825859341,15784,0.058839932,0.47368421052631576,0.03338907933130587,0.14767399042160784,0.03815830968148849,0.35530388534216145,0.4178722403425994,0.06755930832212578,0.3234730570202696,0.08027133898813818,0.03246336796638066,0.3189143010938497,0.1036765196661444,0.3766286241682441,0.1277602523659306,0.4777334685634442,0.7995267795723344,0.028367748,0.05780752,0.0042995024,0.01738617501938281,0.1261127675516365,0.41728646,0.7972655,0.6078423,0.2996378,0.5129773,0.30185398,0.44756112,0.8119042,0.59000206,0.022776191819021543,0.3438483503620476,0.08888994338637485,0.7715939465586857,0.28145698600818636,0.629808990798632
334,439,0.2625,0.225,0.117924764151,0.175,28152,0.0949253,0.17763157894736842,0.14076824242490318,0.24747124738589807,0.14317250078839483,0.45018446881093055,0.39956357613308735,0.1582391325854733,0.3960057699723339,0.149490401295982,0.04038040791249207,0.3375877444509933,0.1828679452346228,0.5049169339995723,0.15930599369085174,0.32864166955210067,0.7515682444564828,0.026147787,0.036501575,0.0055933003,0.01304221934173357,0.10496682959636212,0.39466026,0.7156284,0.6458365,0.20471986,0.42708704,0.49253723,0.38049498,0.70977765,0.5805725,0.03923221508931493,0.21630719619349595,0.14225749420818928,0.7860471518480612,0.4202999436831892,0.7412912703150207
335,440,0.2875,0.3,0.158607219256,0.210653744329,163874,0.4133338,0.3707093821510298,0.8284539267692137,0.858217817789715,0.8319142226426994,0.3086590684315629,0.3286418235707925,0.4117045870232748,0.698408637270027,0.34607352641077765,0.011317360344959511,0.22621318149395803,0.4338717626668036,0.6678027697718515,0.46529968454258674,0.04751186007515446,0.427661381195355,0.22057648,0.23400821,0.038394585,0.0019941843847755673,0.04609589119306128,0.47503185,0.4985106,0.6787226,0.37028787,0.59571433,0.5114802,0.4860556,0.51073533,0.66278195,0.02894984479689102,0.11233228717282395,0.0609076287440691,0.789586134714053,0.48310199138758037,0.5994071332838165
336,441,0.6875,0.675,0.100778221854,0.12747548784,87402,0.4477664,0.26900584795321636,0.2565291952068883,0.3547570600555564,0.2589088615578682,0.4295385380077438,0.4227289769303333,0.6723529519226131,0.3771685565528976,0.6511603868220462,0.008156356498720183,0.18673852001760244,0.8035288634069457,0.3355915519229648,0.8264984227129337,0.14141720396610527,0.30274325319381856,0.27264038,0.14895183,0.18078071,0.002478549381669028,0.04375024940018091,0.8404973,0.34718287,0.53885937,0.11597039,0.24417843,0.20445414,0.8449089,0.3313119,0.5067485,0.25848637402977226,0.17675243691098788,0.05844020881492091,0.46670097837186036,0.6126912613259056,0.6104146900261727
337,442,0.6125,0.7125,0.18071040368500002,0.148429276088,78068,0.5664868,0.34210526315789475,0.4819765310139715,0.547964245834269,0.4749290444654683,0.5010871732521082,0.9005341764085151,0.4097931093823037,0.42739545400648293,0.3753411542903022,0.0211136626829641,0.24937411659227907,0.4681034062765049,0.3571154765776368,0.4668769716088328,0.15588532374648673,0.549529490966589,0.15946026,0.20052317,0.049994722,0.05921953793470324,0.1654582680385523,0.71958107,0.4418338,0.48082474,0.21902265,0.46462023,0.32415912,0.71451944,0.46226734,0.43719184,0.11216045511069304,0.09934093945095022,0.2866371100909835,0.6905580591583369,0.4604191991135558,0.7756398059889006
338,443,0.675,0.7,0.15,0.12747548784,94338,0.319659,0.3157894736842105,0.23718979366853954,0.33747344783965805,0.23967202775149796,0.423194954599664,0.41541811862600764,0.5549492161890868,0.20439056490277735,0.5539677401095133,0.09855711516518226,0.3316105789861797,0.5798007170861088,0.15567994814242891,0.5851735015772871,0.25286672012636374,0.5500160502614249,0.34970206,0.1925922,0.28479093,0.09445861605387582,0.2232268311618886,0.91248804,0.40278128,0.37383723,0.10170816,0.17780596,0.07552255,0.92447793,0.387585,0.336312,0.5394959389834566,0.23473547747103318,0.2656344693655534,0.25967556555192645,0.6188628069864547,0.637868194326732
339,444,0.7625,0.7375,0.1625,0.171846588561,155348,0.45195636,0.291497975708502,0.504901019092149,0.5676967960224225,0.5064648375906654,0.42684857926146985,0.41426284462159374,0.6369161493702451,0.1735251389613581,0.6418751190776629,0.02416009956571393,0.22709655968751988,0.6860403673329919,0.13432934471078378,0.6987381703470031,0.20783160420946847,0.43855372888757094,0.40045285,0.1616543,0.32991132,0.006076299497991489,0.06271506826306748,0.88222456,0.33200902,0.4486111,0.03436462,0.15061569,0.1522311,0.88090867,0.31562757,0.4145525,0.5239002270192599,0.2369601518689614,0.12080716599804202,0.37591965390082205,0.5529845710483406,0.6098645606096375
340,445,0.4625,0.5875,0.256478556609,0.201943680268,79130,0.3391184,0.40191387559808617,0.3379741746842642,0.4243573728597617,0.33964049195837276,0.3954729438884311,0.47114281391989055,0.4308363832703896,0.3857656528669909,0.4545146542871643,0.008916946973168331,0.1349595962894511,0.5498351780318509,0.45378812218322184,0.6340694006309149,0.18325134882103683,0.24653589563489828,0.17765774,0.11127803,0.10827996,0.0022532463490829535,0.04468615033527469,0.7498485,0.54082245,0.60254836,0.41022676,0.4650414,0.09820857,0.83231616,0.49334198,0.5688597,0.05521216128929588,0.24135361934554903,0.08655566222139321,0.6487559928320734,0.8119784625579329,0.6923841400611209
341,446,0.4875,0.425,0.2125,0.178535710714,93764,0.33124784,0.47368421052631576,0.5661744834592876,0.6178388069233307,0.5730053610848312,0.23819871533025794,0.11285140961709406,0.3125209908703511,0.3585562070273848,0.3063141252897103,0.016799971116164988,0.24208385530767018,0.37853793599834307,0.4767054427570586,0.38485804416403785,0.0933665102369881,0.5054915330244915,0.1018767,0.14686163,0.03447001,0.16088986717363304,0.3033584586863783,0.64382154,0.6337319,0.5702231,0.25984895,0.41907158,0.16531605,0.67392045,0.61082023,0.54488045,0.05643845911594426,0.12730168494403296,0.1519643156541785,0.690535337311044,0.5551311805507233,0.6430029255962599
342,447,0.6,0.5875,0.15612494995999998,0.158607219256,39050,0.16561508,0.6130030959752322,0.18522532862588778,0.28107230890163004,0.18763796909492272,0.42589941024353134,0.41630921257792086,0.2464277151776572,0.3174715305744003,0.23536626279677766,0.013657158165684951,0.21806848056557315,0.2953985700107094,0.4538795764638059,0.2665615141955836,0.12606081939698302,0.5697299075233122,0.057825726,0.05730902,0.02023136,0.013410693140703105,0.10074634339335557,0.5833506,0.613348,0.5740883,0.18135767,0.4488226,0.28980017,0.5844812,0.61755216,0.56637335,0.09418640206711082,0.08230241635169044,0.13574493970133436,0.7131317953030103,0.5731262168227332,0.4864134955222719
343,448,0.7375,0.775,0.103832798286,0.0935414346693,74994,0.29818514,0.19354838709677422,0.12214890839164931,0.23353794006569084,0.12488174077578051,0.47835860488152054,0.3395821156373245,0.5774685656160358,0.13235503826963357,0.5828605836230283,0.01805424266143259,0.2152538185580709,0.6376068535060189,0.14187130355356142,0.6624605678233438,0.2091737852623985,0.42311813946601406,0.3456636,0.18848826,0.2845634,0.12454003278705189,0.28074387151305363,0.91563463,0.37403113,0.410233,0.091436684,0.11657467,0.13650128,0.92072916,0.36527088,0.3988357,0.5443439530385721,0.23535851200180274,0.14443120929998873,0.2770841772526454,0.5733026311875513,0.3866164315179876
344,449,0.7375,0.7,0.152581945197,0.195256241898,69216,0.27608153,0.5614035087719298,0.154069180590315,0.26048035508477296,0.15704824976348156,0.44234243170949794,0.4021755400913711,0.5478211880112183,0.1834342317184881,0.5389419594855654,0.021265834726582087,0.2457384786142874,0.6164571976494232,0.14590068672793574,0.6301261829652997,0.19140094578361141,0.4774115711207593,0.31055096,0.12503752,0.2407134,0.0023123543064852395,0.042815347301950475,0.9102588,0.4157386,0.4357081,0.0760775,0.15279403,0.086897634,0.9113373,0.41120076,0.40798458,0.6638909695842669,0.20511279359814044,0.15246457574385325,0.20154681512352038,0.4961010554686508,0.6130125462331066
345,450,0.7625,0.75,0.1625,0.158113883008,68840,0.24855362,0.6710526315789473,0.14261867057547892,0.24748196387468593,0.14538000630715864,0.43331002366801485,0.4057292279880258,0.506644543114701,0.12521395557539633,0.5155323965902682,0.01608383761650352,0.21891872448346913,0.5558677120772305,0.16261705435806836,0.5867507886435331,0.14391830991067053,0.47240031855803283,0.29390472,0.10986906,0.2375557,0.002006511526606956,0.03718350000808867,0.89228445,0.4462477,0.33967885,0.096330956,0.15358846,0.15211965,0.9015191,0.42122185,0.319333,0.49097508387322436,0.23935107725450935,0.22962644525913836,0.30570358663403585,0.6273393383200049,0.3835485269164434
346,451,0.8375,0.9,0.125623445264,0.075,93750,0.28080264,0.47368421052631576,0.22808747096529725,0.3290102050559813,0.23021128981393882,0.3959031399581388,0.4572095977639648,0.7245981658772652,0.3451238214110139,0.7135833736391329,0.021093429330593643,0.2351905070601525,0.7843733896191166,0.18916473614849924,0.7839116719242902,0.22492585152922126,0.35099224217470987,0.38234168,0.22648539,0.28396112,0.0525850468069013,0.1528669397449708,0.82001245,0.22983946,0.45118457,0.17334318,0.32179472,0.27857795,0.83146805,0.23447949,0.43743435,0.22445803037730444,0.22531388476380032,0.26477605684472666,0.5177639255069311,0.43602523356629863,0.5629920351433512
347,452,0.7375,0.65,0.152581945197,0.122474487139,131040,0.29624876,0.43609022556390975,0.3983562006068884,0.4657445599810703,0.3998738568274992,0.4366109075661657,0.41294624028544025,0.6598221525824827,0.6205748992851834,0.6521455484960167,0.00784772921539429,0.17489616328680813,0.6966331819121656,0.4906417498026487,0.7760252365930599,0.12116937679349905,0.26609572179170676,0.34129745,0.29571587,0.14545852,0.01671189432308647,0.08490955938105658,0.70491636,0.30772755,0.51784736,0.22486772,0.66693646,0.44180045,0.7128381,0.2704473,0.48392063,0.07827134960846867,0.11956742030231245,0.1285163645551548,0.6999127245756794,0.6047045862563628,0.53952003726211
348,454,0.8125,0.8375,0.139754248594,0.125623445264,112068,0.41079774,0.47368421052631576,0.35527059553784984,0.41890853032605113,0.35572374645222327,0.47584697379907487,0.3997144651252785,0.6305131827959137,0.20240604450785638,0.6265570515592795,0.013957797321031381,0.20105666886338056,0.6890239156539837,0.22699083029113729,0.7255520504731862,0.10461822985530472,0.42345154069653984,0.38206676,0.24227026,0.23298633,0.00153381612866354,0.04011643486194742,0.8360073,0.30070716,0.35069284,0.19080952,0.16465469,0.30688435,0.83735365,0.29738134,0.342579,0.13242798569371012,0.13580969802462353,0.20343557112401184,0.6178965328549382,0.4972609947358919,0.36763530711658343
349,455,0.7375,0.875,0.171846588561,0.09682458365520001,102940,0.5816528,0.26900584795321636,0.5220941770912524,0.5740267065064221,0.5291706086408073,0.3736680171060913,0.1690324588568239,0.5439581055200914,0.23325778646711215,0.5540940447112866,0.023895747166595566,0.24145089607726478,0.6153864621784294,0.21969133188026213,0.610410094637224,0.14903031730702662,0.5407259126464893,0.2172131,0.16877948,0.11203236,0.007928713121421925,0.07750753381271758,0.79387635,0.36701474,0.45201847,0.12721637,0.23139766,0.26517394,0.78476536,0.3593611,0.43541595,0.20890380608059003,0.3311180562132786,0.23413984466268736,0.6062594174336013,0.3874713218304173,0.46992541420426215
350,456,0.525,0.7,0.134629120178,0.15,72212,0.2242223,0.5614035087719298,0.16947044594452151,0.26933759022942516,0.17218543046357615,0.4515950869485421,0.4045281893087252,0.523784945032446,0.13580125553075412,0.5394760766895706,0.01768490410847124,0.22029969938476376,0.5457395186784345,0.10493925532229634,0.5694006309148265,0.25463370657627754,0.5674593987751555,0.22054657,0.095437795,0.16804944,0.004557268702292121,0.05563130341935034,0.83944064,0.39749163,0.3851152,0.13814867,0.17677791,0.09002219,0.8480982,0.38001534,0.35529655,0.37685864638769956,0.11276016897186525,0.25164320103451293,0.3550447324787056,0.5039308238406036,0.5882844682173801
351,457,0.7875,0.6625,0.0800390529679,0.1375,93214,0.26925185,0.40191387559808617,0.25794466247545655,0.351240817891834,0.26048565121412803,0.363242648728443,0.358342955450264,0.6013480772385972,0.6615080874567268,0.5948271777012808,0.007770081531621867,0.18410057859693685,0.6489633469792837,0.65789680955836,0.7389589905362776,0.0591875847407103,0.34710664681636555,0.27345455,0.23094596,0.110742755,0.002500638181494483,0.04843043531000825,0.7004675,0.43986908,0.50683093,0.30115247,0.6665165,0.61798507,0.7143607,0.38121003,0.4881026,0.043300152632388296,0.13759664566244686,0.034493112164469264,0.7684789063017492,0.7461174475228396,0.5907063489850137
352,458,0.7375,0.75,0.117924764151,0.11180339887499999,152108,0.38604996,0.6130030959752322,0.42307546377162053,0.5005596540290246,0.42447177546515297,0.40606277150381526,0.43391466139161383,0.6116445178095277,0.05477030290788373,0.628564288259272,0.0071761571590922765,0.15452622753175618,0.5921540272220058,0.004570916894029453,0.6041009463722398,0.3344812342566606,0.5556310053291688,0.28594387,0.0782113,0.25259137,0.0008105215457397263,0.02549596027459082,0.8930702,0.30270842,0.30655408,0.011469335,0.08840078,0.020294221,0.8930619,0.28969795,0.26644018,0.996143561704383,0.11655398889640979,0.1661433015459635,0.07340459689001591,0.5618868450423322,0.6357517731365248
353,460,0.7,0.8,0.18708286933899998,0.11456439237400001,66226,0.5373025,0.43609022556390975,0.2402942838328861,0.32265066696006045,0.24156417533900978,0.6398752029596573,0.5215455422833245,0.4358692218950041,0.18016832930108292,0.4640391025908643,0.02367277986123232,0.2102097071007685,0.552315140221225,0.2446204127732942,0.580441640378549,0.2158029511732162,0.3918068256079992,0.1470473,0.1004617,0.10278394,0.0145356071463137,0.10692088591239371,0.8288306,0.49205863,0.48249888,0.47378662,0.23221621,0.22631283,0.8849537,0.48249406,0.43722457,0.14796261990642612,0.2901672847578202,0.10560237626013759,0.49277486434836565,0.39981889752089267,0.643336973903035
354,461,0.6375,0.375,0.19724667297600001,0.158113883008,30290,0.07662818,0.06015037593984962,0.05427111307199949,0.1619667265570833,0.05676442762535478,0.3177089187976958,0.39087924189791784,0.2679443390410194,0.42385635376942704,0.2485983911808067,0.02929858729815769,0.31775633337753423,0.3165683381599269,0.4047734112634087,0.3217665615141956,0.30640163377522434,0.6943516522981992,0.100707315,0.12375525,0.03446901,0.0065840409133774685,0.07992598022618636,0.59457207,0.65339625,0.5299003,0.24971801,0.39131382,0.19487713,0.5996121,0.6500416,0.48817757,0.05947814481200676,0.3995701066625344,0.3369342381289319,0.7648594336815605,0.26917824109480853,0.8366913388758436
355,462,0.65,0.4125,0.15612494995999998,0.1375,26842,0.071829654,0.40191387559808617,0.11111053546368253,0.2264741959615896,0.11352885525070956,0.4119968174890797,0.4349478711141875,0.08152459804742693,0.11353470111466749,0.10537440922470885,0.01112617095291819,0.22857127138510633,0.13846342352578206,0.18762657191603213,0.14668769716088328,0.2690580644403481,0.6888577142592133,0.02239903,0.011571792,0.009653509,0.005039374818440208,0.06810667457808561,0.3875218,0.83631593,0.46476203,0.53259164,0.36262345,0.27851725,0.38928777,0.80095404,0.44518363,0.007476051328485444,0.11533389819088201,0.09055630712677008,0.8296098267621653,0.5580407140320686,0.5654865092619751
356,463,0.5625,0.3,0.15051993223500001,0.217944947177,59100,0.1734375,0.26900584795321636,0.39387149630452156,0.4624799090963202,0.3954588457899716,0.4323104063114986,0.4142934727105175,0.2010053665785294,0.3202533842720465,0.18930221508798545,0.04306244191138702,0.32463916061315484,0.25358007237887914,0.4665159848379201,0.22082018927444794,0.23044922923928257,0.6704149386961812,0.06870479,0.1310976,0.021425331,0.28271122992641706,0.4552011967718364,0.38553852,0.6472726,0.63508487,0.65878737,0.5113557,0.30317408,0.43720216,0.6542925,0.61500025,0.010112250658552315,0.15458056219997957,0.07636982218415955,0.8015001184183265,0.43130124432202227,0.6016100292716009
357,465,0.425,0.3375,0.23184046238699998,0.1375,27060,0.106589414,0.17763157894736842,0.06323021405398836,0.18608990339835538,0.06622516556291391,0.3857246812222871,0.3920797990562808,0.10266191880637815,0.09405766525802137,0.15222123472831037,0.007203768233676839,0.17391832038813437,0.11410725311353594,0.16646348717353135,0.16561514195583596,0.24535454202204818,0.6370349563953147,0.03121008,0.16285415,0.01664739,0.30654043651484686,0.5639095193392992,0.5844269,0.8938747,0.37115023,0.21308151,0.47105283,0.11758263,0.6146,0.81474,0.33751786,0.09034440794176776,0.15562398248821446,0.06632643814035488,0.6579700033966588,0.6854718399302832,0.587334917192379
358,466,0.7375,0.65,0.130503831361,0.18371173070900002,65158,0.10034365,0.22867513611615245,0.15807762125222774,0.23063805178877156,0.16146326080100915,0.4052930446351976,0.46756138687761917,0.4843147314402965,0.5579662937042406,0.47165688073616496,0.007307980312783537,0.1694671217960335,0.5418959481601722,0.5631420480495527,0.5536277602523659,0.07571924817991425,0.3847949108906644,0.63541365,1.0,0.1092324,0.00553835863991267,0.07573804597846849,0.5710513,0.40427762,0.4841023,0.5650729,0.5943977,0.29905868,0.6031713,0.42785615,0.46000713,0.08271233521364531,0.08405317955778985,1.0,0.6195521540075927,0.4632748904426954,0.05021604608653038
359,468,0.7875,0.7625,0.125623445264,0.0875,103472,0.44370183,0.22867513611615245,0.40092118251672165,0.4769765291973159,0.39829706717123936,0.4317824397374452,0.42727785434043497,0.4151022947423187,0.30025010670783525,0.46751382416259735,0.025495370753546652,0.1801761062778068,0.47109736158994764,0.35215517884923636,0.527602523659306,0.25562137421696984,0.29979624999964594,0.16942374,0.109347895,0.12102579,0.010433579460743438,0.08488404071022507,0.7512933,0.48102668,0.41902202,0.52443755,0.27098614,0.3102054,0.8176455,0.45197636,0.38074198,0.07739259604440797,0.29194824532990926,0.1646419960820564,0.6079082735055084,0.588348097481257,0.6812704466429403
360,469,0.7125,0.7125,0.1125,0.0976281209488,62512,0.2149741,0.34210526315789475,0.15984289071591098,0.2635457047588734,0.16209397666351308,0.44280564365694614,0.41532455806605967,0.49948175334018,0.10902856149101624,0.5110318508245892,0.030085817296179557,0.25056147613884255,0.5912861685739543,0.11147285900627378,0.6072555205047319,0.264145793640927,0.5257445352555215,0.22089723,0.08054881,0.1739543,0.0021574578079388237,0.03592749947589878,0.831996,0.4376246,0.438756,0.1067556,0.09159757,0.0768133,0.81648463,0.42283815,0.41464564,0.27269360168703155,0.2108785711721297,0.28382769178805906,0.5456849138346372,0.5083441631844449,0.5658026006310598
361,470,0.85,0.7625,0.0935414346693,0.130503831361,142844,0.55121934,0.40191387559808617,0.6529176528518109,0.6988411671682517,0.652160201829076,0.4112152578419593,0.3770507780871092,0.5876918895071261,0.3730635377738212,0.5981337587389075,0.006618699547260641,0.14627809028857466,0.7051796929378996,0.36851514171887895,0.7760252365930599,0.1560781716977302,0.2285188073078832,0.32226303,0.21574777,0.18193625,0.0015469815747387117,0.03911473497311328,0.8138713,0.40805346,0.55233514,0.15111125,0.37893486,0.22583996,0.81481487,0.38207752,0.5247552,0.11492052294688042,0.13846357836568132,0.10664094139596345,0.6748147456170807,0.6478322096124485,0.6145680459650731
362,471,0.7875,0.875,0.243990266199,0.136930639376,203310,0.603635,0.43609022556390975,0.6834549851742427,0.699971786015586,0.6827499211605171,0.46338500067181926,0.503991427871396,0.699285954839182,0.5210271871671881,0.6666733872164051,0.010182302189528522,0.1910947968041753,0.7581617955254999,0.4365691111290001,0.7933753943217665,0.10316432567123232,0.3453875138503842,0.39759395,0.28198957,0.18688336,0.0010373661957651815,0.033887048374121854,0.79575944,0.2906989,0.46791497,0.29040098,0.3536334,0.26352885,0.8051162,0.28375217,0.43987486,0.12216262767774289,0.12758051050047536,0.16206111590563874,0.6130378224487498,0.5435283668130143,0.47338869034428127
363,472,0.6625,0.6125,0.158607219256,0.103832798286,197416,0.41412026,0.3157894736842105,0.5556994710149915,0.6039291128876954,0.5594449700409966,0.39224209271016386,0.33736109248981927,0.8393270903958551,0.509542170669365,0.7911723992277381,0.010314089586393778,0.19428894574427477,0.8603923973950302,0.24637842496979873,0.862776025236593,0.23914264021791742,0.25070579808592025,0.5701538,0.3581825,0.31417394,0.0006956567139598182,0.029668479293482066,0.79823214,0.1718217,0.5151583,0.1716213,0.4150789,0.3394612,0.8021073,0.17532057,0.4891651,0.10482872099203479,0.14331592899655074,0.12256273135867951,0.6918752203798587,0.493536511325998,0.6069327660525796
364,476,0.8625,0.7,0.18071040368500002,0.169558249578,125450,0.08833553,0.6130030959752322,0.3546095025087106,0.43731966289835794,0.35572374645222327,0.4015433574913669,0.40482087384442783,0.5607530467797638,0.15791950539634994,0.5591055412339869,0.01374603714520516,0.18639500489183983,0.5545169393297615,0.22346903651803876,0.5347003154574133,0.0907259937553902,0.5047466014668548,0.3251777,0.1939987,0.23719665,0.07547859421971076,0.18632173308769595,0.69995195,0.37914237,0.30521587,0.14158303,0.18264264,0.22802074,0.7126704,0.3681913,0.28498408,0.22174364352065803,0.2529388631323415,0.20362580611961528,0.5555291946177253,0.49839562604517507,0.3695440731344983
365,477,0.7125,0.575,0.158607219256,0.169558249578,67982,0.5028172,0.40191387559808617,0.3523107794484798,0.4348683603296619,0.35383159886471144,0.40422234205976376,0.4406555371808301,0.3052066945411158,0.12125820274577598,0.3199035385414598,0.011672039916066777,0.21580947069005055,0.39606644597445484,0.28140780394824155,0.36908517350157727,0.09987655080506551,0.5618027665800139,0.108636536,0.06567257,0.07128638,0.012595438294163139,0.09231616026664065,0.8129149,0.6350655,0.484107,0.23016955,0.2010354,0.13506013,0.8257917,0.62986577,0.45804727,0.398691517996752,0.4049750611213242,0.11892149980320534,0.298456655657037,0.32817859366266544,0.5867219984554592
