music_ID,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var,meanMFCC[0],stdMFCC[0],medianMFCC[0],kurtMFCC[0],skewMFCC[0],meanMFCC[1],stdMFCC[1],medianMFCC[1],kurtMFCC[1],skewMFCC[1],meanMFCC[2],stdMFCC[2],medianMFCC[2],kurtMFCC[2],skewMFCC[2],meanMFCC[3],stdMFCC[3],medianMFCC[3],kurtMFCC[3],skewMFCC[3],meanMFCC[4],stdMFCC[4],medianMFCC[4],kurtMFCC[4],skewMFCC[4],meanMFCC[5],stdMFCC[5],medianMFCC[5],kurtMFCC[5],skewMFCC[5],meanMFCC[6],stdMFCC[6],medianMFCC[6],kurtMFCC[6],skewMFCC[6],meanMFCC[7],stdMFCC[7],medianMFCC[7],kurtMFCC[7],skewMFCC[7],meanMFCC[8],stdMFCC[8],medianMFCC[8],kurtMFCC[8],skewMFCC[8],meanMFCC[9],stdMFCC[9],medianMFCC[9],kurtMFCC[9],skewMFCC[9],meanMFCC[10],stdMFCC[10],medianMFCC[10],kurtMFCC[10],skewMFCC[10],meanMFCC[11],stdMFCC[11],medianMFCC[11],kurtMFCC[11],skewMFCC[11],mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var
429,78.30255681818181,25434,652.1538461538462,0.42113212,0.31217414,0.0974527,0.4806368,0.30657586,0.09398876,0.2507360686725797,0.14305508449528362,0.02046475719995274,13.1998625,152.7028,23318.145,1093.633658100165,561.1227952734635,314858.7913755052,1557.7911994000067,455.3736096666601,207365.12438084374,21.813340362749233,7.125536756129996,50.773274062959594,2126.474025560462,1339.6325709407527,1794615.4251253307,1.5936337235541276,2.2139892350693136,4.9017483330028035,0.0057940625409614544,0.08105562757289578,0.006570014761235981,0.039190939198369565,0.03239189432396453,0.0010492348178948857,2.2837912e-06,0.16234186,0.026354883,-0.0006605505,0.11910274,0.014185462,3.140498866213152,1.653431569052036,2.733835953537878,-190.19547,71.951935,-188.15883,0.8300146113081661,0.2657374143600464,143.75345,33.861355,150.85558,-0.605636699917611,-0.4348110258579254,0.69875914,24.183949,3.5520463,0.7010268743759771,-0.611012876033783,19.531155,17.055504,19.007786,-0.5910719877134629,0.025422096252441406,5.295334,15.596534,4.901691,-0.20600437754225576,-0.03021473065018654,13.0330105,14.2565775,15.620785,-0.6720473744357043,-0.36256760358810425,13.176232,13.2947855,14.036142,-0.433354473090092,-0.16171500086784363,5.1636147,14.476828,8.109476,0.006989006042769308,-0.7426663041114807,6.2981277,10.399052,6.6344585,0.009841887251824222,-0.09543800354003906,7.023695,11.454017,8.744692,-0.30058805469262184,-0.4087095558643341,4.128909,10.764702,6.157239,-0.06225890954296309,-0.6313053369522095,2.8499644,9.03123,4.1957264,-0.05545576351049819,-0.36471325159072876,0.012150635,4.168731,17.378319
431,172.265625,28165,469.4166666666667,0.5220202,0.3078386,0.0947646,0.38159,0.32226866,0.1038571,0.21671742438378785,0.19070105217798486,0.03636689130179051,19.723783,162.12555,26284.693,1523.708644389169,737.1112779389007,543333.0360647193,2072.865303667759,536.5428647377148,287878.24570095376,20.375486904642493,7.133137568394965,50.881651569647644,3340.6497995476975,1776.9639922005263,3157601.029577232,2.1644154967736307,2.7130133788007824,7.360441593552038,-0.0315710819274086,0.10255265065786381,0.010517046156953855,0.031792763157894734,0.030092698869953236,0.0009055705252776847,3.1265983e-05,0.24803725,0.06152248,0.00016812843,0.11325857,0.0128275035,2.543746031746032,1.1355833899237948,1.2895496354708174,-135.87666,84.48489,-120.54335,1.8232014371141734,-0.9708388447761536,107.95943,36.555935,109.281784,-0.2812208173619961,-0.07688263058662415,9.291739,24.336452,8.102832,-0.3557528718640164,0.10930506885051727,30.065845,17.689371,29.470758,0.3521954017307225,-0.1652044653892517,-0.58985776,19.890776,1.6000804,0.06723349009079671,-0.4530353546142578,16.039896,12.007673,16.412926,-0.007326829861917794,-0.07122770696878433,8.053158,12.591917,9.145189,0.6238401782773941,-0.35665351152420044,8.122354,11.337533,8.094498,-0.37157664555975556,0.06331120431423187,5.6366844,10.733426,5.715581,-0.4674205969511296,-0.10326919704675674,13.139455,8.816105,12.730425,0.1872303149469432,0.08963124454021454,6.8407636,10.320455,6.5157676,-0.10764438001050047,0.2536497116088867,12.680376,8.671586,12.823429,0.31114757218627886,-0.028880752623081207,0.043296494,4.9131284,24.13883
432,123.046875,22967,488.6595744680851,0.35838217,0.31197402,0.09732779,0.43322504,0.29347217,0.08612591,0.24409686804071418,0.15411051990713517,0.023750052346047504,6.80034,43.155712,1862.4155,1482.2846543320768,931.8701851376554,868382.0419484881,2046.5860084484325,651.7144094407527,424731.671472709,21.683477634869536,7.066777385002397,49.93934260918132,3082.7503101245775,2265.2367977622234,5131297.749936053,1.533073810803346,1.9663701300132583,3.8666114882083584,0.0038577100413607654,0.08045750313389113,0.006473409810540102,0.054482478432673745,0.051276628186640145,0.0026292925981909387,6.1522064e-06,0.12356036,0.0152671635,-0.00018216998,0.08239908,0.0067896075,1.462857142857143,1.0693539136737005,1.14351779268926,-173.95831,69.721436,-164.17395,1.4274212199412633,-0.7510454058647156,131.59264,37.329823,141.44244,0.6334209305549146,-1.0157227516174316,21.698008,20.91204,19.68503,0.7001055118050417,0.5882920622825623,27.73991,19.512716,29.180866,-0.305599439452064,-0.3423035740852356,7.4471188,17.29491,9.922998,1.518711211032195,-0.930691659450531,6.4838595,12.980841,7.516851,-0.36547857827829056,-0.33714932203292847,2.921356,11.219552,3.203266,-0.37888812604379707,-0.10066741704940796,-0.44224155,10.7574,0.043572515,0.12762145374884915,-0.10560265183448792,4.9984407,9.602323,5.8390284,0.1587705928823011,-0.35693028569221497,4.2070603,11.485632,4.1495075,-0.061373598052406386,-0.0036057995166629553,-8.853151,11.096092,-7.2355213,-0.10736741285816676,-0.508124053478241,3.114558,10.460456,3.034565,-0.23962876109745146,-0.012984267435967922,0.0060690437,4.461589,19.905775
433,107.666015625,50363,799.4126984126984,0.42394513,0.32987872,0.10881997,0.6065633,0.2755585,0.07593248,0.27346636843575217,0.0924633909603944,0.008549478667894744,10.116403,101.726234,10348.228,1868.2943993061606,967.1842917889464,935445.4542832859,2304.8380627010733,557.473005917596,310776.15232679993,20.05526507077433,7.138442929766451,50.957367461532634,4020.3610068873354,2186.0244435808368,4778702.867932907,1.5605670512135066,2.399772438304672,5.758907755646751,0.003344893658318996,0.055545202928975176,0.0030852695684210328,0.0723151873825188,0.06566732748195249,0.004312197898621992,-0.00015348759,0.10583551,0.011201156,-0.00022633215,0.16155896,0.026101295,2.800326530612245,1.7462332199100052,3.049330458317265,-163.0419,74.02291,-152.1931,1.372056278059075,-0.6182241439819336,105.547195,38.783733,107.54213,0.10546758309655901,-0.2593153417110443,14.940936,23.892164,13.508567,0.20351772613340824,0.31655481457710266,25.646072,18.990105,27.16611,0.48102448439975687,-0.3753122389316559,9.896726,14.809699,10.357708,0.34608994727238107,-0.29705244302749634,8.7415495,12.790084,8.939175,-0.28201799992588583,-0.1288757473230362,-6.385414,15.598143,-5.663068,-0.06797748383908297,-0.38430771231651306,-2.493502,12.952693,-2.3713987,-0.03244300228697483,-0.148218035697937,-7.9277105,13.131639,-7.5151997,-0.5761426071524802,-0.09787231683731079,1.1531775,12.145864,1.9236498,-0.2020605835017184,-0.11577245593070984,-7.9925976,10.733375,-7.125001,-0.08520178678058388,-0.2891088128089905,1.9931059,9.646622,2.4520535,0.048497605348220674,-0.307512491941452,0.02533152,4.6324105,21.459227
434,73.828125,23728,659.1111111111111,0.35025427,0.3123429,0.09755809,0.4615839,0.29106948,0.08472144,0.25255395802293445,0.13982071241516117,0.019549831620283207,9.833607,84.98678,7222.7524,2140.646824614877,613.0564304628091,375838.1869318011,2527.938352539714,437.60138106465763,191494.96870969568,20.97422456934058,6.552902137631737,42.94052642537858,4865.465094281741,1636.595237113083,2678443.9701412283,2.0028238509585576,2.646549202570396,7.004222681625998,-0.009651484621737608,0.07795442783681289,0.006076892819364868,0.08037942046091998,0.0339716113897339,0.001154070380415098,6.5017355e-07,0.13786334,0.019006299,-7.778712e-05,0.106566556,0.01135643,2.361469387755102,1.1388458682325433,1.2969699115903353,-106.93264,71.29791,-100.51982,1.7160839307515214,-0.7773887515068054,100.68431,24.981373,105.01448,-0.2073083395926294,-0.3351893723011017,8.401374,26.286545,11.361679,-0.14393372417690076,-0.409794420003891,6.455393,20.984728,7.508895,0.06552120799876571,-0.37459468841552734,-3.3183572,14.792616,-4.0263214,-0.19035677868984768,0.00803985446691513,5.123503,13.174475,4.4225335,-0.1536158355921411,-0.12286785989999771,-5.8339906,15.375118,-4.240516,1.2276618679007685,-0.9053233861923218,6.182707,10.34739,6.5317206,-0.2506994904076527,-0.014569097198545933,-6.6113296,12.022654,-5.5843573,-0.2607242884651111,-0.2718416452407837,6.987594,11.924164,7.5694523,-0.27830498183162433,-0.0654330626130104,-7.943783,9.294135,-8.030619,0.32173284211180464,0.18875326216220856,-0.69662774,10.392612,-0.20794874,-0.29725093454546014,-0.15697041153907776,0.024243746,3.2831798,10.779269
435,184.5703125,47451,585.8148148148148,0.4364218,0.31604698,0.099885695,0.36486763,0.3039469,0.09238372,0.21501386037214762,0.19261976321551205,0.03710237318119993,17.327988,144.41682,20856.22,1451.1340181242965,813.8730383113915,662389.3224902157,1971.2456673183256,632.5422489072715,400109.6966526687,21.184291620183494,7.509431549027883,56.391562189535314,3072.94519514485,2053.3351336686856,4216185.171158199,1.8876106091522957,2.5302565724911603,6.402198322634714,0.01627415988220172,0.10060711333380966,0.01012179125336202,0.04125159267703862,0.036666347898321815,0.0013444210682007683,-0.00022845191,0.23050147,0.053130932,-0.0015059056,0.11282114,0.012728609,2.677260770975057,1.4661907522523536,2.149715321990323,-169.83849,82.20972,-163.19957,0.36653022287093107,-0.3196321427822113,122.87362,41.45856,126.7317,-0.4321063896100781,-0.24382184445858002,20.01678,29.474524,21.759607,-0.6281387521895625,-0.2490755170583725,23.327402,19.47061,24.826002,-0.31709605985310363,-0.08671640604734421,0.4177747,17.456337,0.5905126,-0.38192213226407956,0.10468345880508423,18.476585,18.449657,19.059767,-0.3329421729362343,-0.21536658704280853,-5.0335026,15.254013,-2.5632842,0.98996371624593,-0.787586510181427,9.237381,13.547624,11.238425,0.4018222547178243,-0.6458434462547302,3.2070043,11.021263,3.9795394,0.6742664626274162,-0.5545348525047302,8.73366,12.082788,8.720441,0.49143410310616664,-0.257245272397995,1.6515267,12.141629,2.0157704,1.899422822751597,-0.6861913204193115,-0.08495188,10.364156,0.10270393,-0.004666365750152224,-0.15700700879096985,0.031169469,5.3953986,29.110329
436,135.99917763157896,53366,889.4333333333333,0.49815556,0.30832598,0.095064916,0.35263708,0.32395568,0.10494728,0.2073866583257511,0.20080863348424915,0.04032410728181151,9.014453,88.11579,7764.393,1634.4612779705185,1047.69023943338,1097654.8378039731,2337.358975279169,812.5601521386837,660254.0008436409,21.19705066871233,7.271188031629265,52.87017539130867,3798.120666753709,2742.4749269824133,7521168.725127193,1.3105954995872977,1.9418938923517433,3.770951889153004,-0.006823119212288431,0.119932464786015,0.01438379610964873,0.03421998902199864,0.0354097762540999,0.0012538522543654171,2.42931e-06,0.1486411,0.022094175,-0.00015200429,0.10326081,0.010662795,3.658303854875284,2.3838252203910573,5.682622681372473,-210.72498,95.49825,-214.65215,-0.37040593991837323,0.2615337371826172,110.97248,41.443672,114.09009,-0.7911955791730123,-0.20803199708461761,52.77027,30.856647,57.269608,-0.47924056998933295,-0.4348060190677643,22.14809,17.547869,22.04124,0.22236130578195468,0.0789455845952034,5.910537,15.702068,6.8451233,0.3565958081127505,-0.3265412747859955,12.320926,13.922061,14.271744,1.9701155847339464,-0.8679793477058411,2.5844417,11.39947,3.469358,1.6216746097945398,-0.802598774433136,9.013681,11.10358,11.048374,1.0550689765081014,-0.8336474299430847,1.6834382,11.613331,2.8862863,0.6295312260421317,-0.7142343521118164,9.072732,11.307973,10.266429,0.34215687679736595,-0.47923779487609863,-0.21460402,10.869544,0.27654505,0.614252460616723,-0.4299817383289337,6.301963,8.37293,7.173655,1.9784588017416471,-0.8227760195732117,0.02668924,6.1147513,37.390186
437,172.265625,14680,349.5238095238095,0.3542554,0.30563414,0.09341222,0.34958315,0.3025422,0.09153178,0.20611090177947325,0.20211786042056176,0.040851629500985684,6.302401,47.786533,2283.5527,1182.205873556682,758.7448489558245,575693.745816997,1654.800867952924,653.8530710575279,427523.83853136067,22.72239786048138,6.639301063238587,44.080318608321036,2403.336070346418,1725.2740004865268,2976570.376754784,1.4015573049452636,1.7983675973281483,3.2341260151198172,-0.015470699657680493,0.09822187362498495,0.009647536458402514,0.046056015964182344,0.03525759870320513,0.0012430982663162518,-3.5719318e-06,0.13394468,0.017941175,1.6663997e-05,0.055832326,0.0031172486,3.257759637188209,2.087887140373814,4.359272710938344,-194.22678,90.555115,-175.95695,-0.42459079611578643,-0.6758301258087158,138.97264,36.944298,145.95499,3.095028916227542,-1.4942477941513062,14.634178,22.64476,12.439307,-0.09875874138299645,0.3107084035873413,36.228477,22.58304,38.799362,-0.6222864373949988,-0.3949941098690033,15.158638,11.009905,15.3624115,-0.5202967711067137,-0.015026848763227463,6.748425,8.985378,7.1058974,-0.4126432726735918,-0.1700158268213272,7.094535,10.248613,7.153218,-0.35605118328312146,-0.019695186987519264,-0.17639513,8.587276,-0.60218954,-0.051121582790174536,0.044446252286434174,2.7359521,8.173437,2.2708497,0.3143283745996688,0.13192050158977509,7.325629,9.297339,8.538819,0.18051094909364274,-0.5854854583740234,-2.9413862,9.379832,-2.973929,-0.4912924142589521,0.08715035021305084,5.040277,9.182164,4.542314,1.5240133554031345,0.6317917108535767,0.041281268,3.2195895,10.365757
438,129.19921875,13090,363.6111111111111,0.3756051,0.3128316,0.097863615,0.32723385,0.29800507,0.08880703,0.19968091466478838,0.20847269761761814,0.04346086565196685,7.459161,49.621235,2462.267,1210.059107773774,708.5458613733202,502037.23766926036,1778.6898109223564,575.383508957473,331066.1823802145,22.497695833847427,6.893925934036583,47.52621478398216,2424.8176262878915,1638.792308170979,2685640.2293203645,1.6127833528426656,1.9370998106974266,3.7523556766040063,-0.005057697992068183,0.0967088867780517,0.009352608781850022,0.041833196738760216,0.030349645870179402,0.0009211010044452976,1.67296e-06,0.1438484,0.020692365,-6.376936e-05,0.061747782,0.0038127885,2.5309750566893423,1.647013496534586,2.7126534577670824,-174.47948,78.16666,-156.24164,0.32798475186483644,-0.7938607931137085,138.92111,36.024612,145.40053,2.7081065909600817,-1.385554313659668,16.202066,20.503733,16.32547,-0.1247884082048838,0.2351003885269165,38.096657,20.988323,40.246025,-0.6257157904536834,-0.15886178612709045,15.715086,13.220235,15.592142,0.12926530127363467,0.011158959940075874,5.6242285,9.210517,6.376941,-0.5444961426662855,-0.18528467416763306,6.7691765,9.897563,7.4383755,1.0953295680193902,0.041457224637269974,0.2006566,9.848422,0.36907297,0.19548494415361173,0.07498402148485184,1.2163186,10.061949,0.60121036,0.7841490642324414,0.4048936665058136,7.5606785,9.87143,7.7829275,5.0705144953866466e-06,-0.07309045642614365,-2.6449203,9.478917,-2.490035,0.48775236774180764,-0.29106271266937256,6.7275004,7.063092,7.1517076,-0.12146091648275581,-0.19754520058631897,0.04961996,3.6931715,13.639516
439,80.74951171875,17599,533.3030303030303,0.2760388,0.313366,0.09819825,0.41981867,0.2901389,0.084180586,0.24284210288805488,0.15608025627298516,0.024361046398240722,8.031722,70.90976,5028.194,1463.7620120044692,807.6749414068348,652338.810976534,2064.134908071664,610.9135279974964,373215.33869034785,22.90790955383372,6.480725390655646,41.999801589088776,2907.0323134485056,1989.7121583930546,3958954.473257148,1.3932026627727536,1.6982122984973445,2.8839250107676335,0.016833253746885407,0.08030443391427756,0.006448802106292572,0.05077672468721038,0.04292252042070921,0.0018423427592661988,1.3567942e-06,0.164267,0.026983649,-1.3982703e-05,0.05060619,0.0025609867,2.4102312925170066,1.4078379332434081,1.982007646279071,-183.60999,64.221825,-183.20302,1.4946012386353056,-0.6767062544822693,127.60968,31.653234,130.76016,1.234450615260454,-0.7590236067771912,20.537016,27.80646,15.308724,0.392008335100102,0.6430140137672424,20.415695,21.516207,23.93177,-0.44830612821228977,-0.40487140417099,13.407457,15.023009,14.081026,-0.2417430695476992,-0.388358473777771,0.7022808,11.833348,0.4872163,-0.5568324270603902,0.08209902793169022,-12.410444,13.4610615,-12.752132,-0.41209595848359104,-0.10371106117963791,0.33821505,9.509987,0.022709638,-0.3165147515616087,0.20384375751018524,-4.890324,12.496012,-6.233694,0.201343376076645,0.398292601108551,-0.97759664,9.361472,-1.4831207,0.02835420781693232,0.28825846314430237,-10.591994,10.478415,-10.655976,-0.44542515891429213,0.040263209491968155,-2.3567688,8.958375,-2.9525046,-0.0011867021101297226,0.12530550360679626,0.04165266,3.4282591,11.752961
440,112.34714673913044,228428,1620.0567375886526,0.40370926,0.3257081,0.10608577,0.6056403,0.27606344,0.07621102,0.2750099133118256,0.08776605786723864,0.007702880913555482,11.022486,121.70758,14812.735,2172.9045631222593,1220.9631918343157,1490751.11581424,2412.5319753027966,551.5866313237906,304247.8118551272,20.47051747039375,7.759613059672211,60.21159483583553,4435.451917342557,2435.2700830992017,5930540.377637992,1.673404434162373,2.397392091982323,5.747488842699379,0.004277749287161256,0.05302795611248173,0.002811964129467289,0.09763552600190839,0.09365490275220467,0.008771240809524915,-1.7824816e-05,0.09863397,0.00972866,-4.650061e-05,0.16568992,0.027453147,2.3591473922902493,1.206597859017441,1.4558783933854724,-151.17706,88.54618,-140.76639,0.7656533932664193,-0.6480200290679932,97.52642,40.235508,102.226425,0.03308743958582694,-0.475628525018692,24.289156,28.53193,24.173,-0.39576147806830164,0.12386000156402588,15.704162,23.302032,17.691277,-0.4981638964912931,-0.223581463098526,2.4535654,20.954151,3.6166232,-0.10073228012478053,-0.22896479070186615,5.774923,15.599544,5.5014105,0.05721660144540941,-0.0947560966014862,-11.532128,15.484008,-9.926954,0.10950657277209874,-0.3507389426231384,2.5940125,14.669919,1.5322402,-0.04385638639062872,0.14341481029987335,-14.512134,11.708921,-13.952017,0.2501315612928865,-0.2379637360572815,2.1264808,12.377439,1.9136661,0.19291186095855029,-0.025812819600105286,-5.11642,10.845667,-4.9577217,-0.022041500051151797,-0.0832797959446907,5.2811317,9.650864,4.823462,0.5258814987075149,0.24524447321891785,0.00969972,5.6649985,32.09221
441,95.703125,38677,716.2407407407408,0.37568286,0.30382645,0.09231051,0.47711933,0.28798026,0.082932636,0.2517281971761904,0.1413019747907238,0.019966248079758345,23.974766,171.27689,29335.773,2902.1433733552926,781.930479898856,611415.2753948552,2962.7982721475696,386.7479278514448,149573.95969738634,20.566275815472302,6.965284435788463,48.51518727143701,6686.37847802137,1526.5394983491035,2330322.8400199325,3.5583165230474356,3.8598897926349367,14.898749211287376,0.012110702251148051,0.0707015462033632,0.0049987086355463015,0.10979851245573084,0.05480872666374867,0.0030039965185015144,-5.41392e-06,0.26119712,0.06822393,-2.4334102e-05,0.12961116,0.016799053,2.687709750566893,1.4688135581996749,2.1574132687511893,-3.6981869,51.18323,3.4968781,17.03818138625685,-3.265256881713867,76.55885,22.344116,76.50516,0.7774208215125067,0.10914479196071625,8.331455,16.773544,7.348621,-0.41965529676736724,0.16413664817810059,6.722254,14.436452,6.4166555,-0.15619386429220228,0.016717707738280296,4.552196,10.230051,5.0936337,0.4321259188762072,-0.3747682571411133,8.520907,8.883637,8.194989,-0.18182412000811166,0.1308116763830185,0.3166566,8.929886,0.8316988,-0.11229469261263825,-0.17232686281204224,9.330974,7.8305554,8.947857,0.41963979085763325,0.2838002145290375,-1.1339061,6.82557,-1.2989068,-0.10729114444512211,0.02493801712989807,12.855848,7.0224686,12.725092,0.3482516479417028,-0.06306548416614532,3.0966973,7.462986,2.9506888,0.0010288080051297221,0.20266251266002655,5.4539385,6.765763,5.8437176,-0.32992387595422334,-0.15307049453258514,0.023624688,2.2601435,5.1082487
442,107.666015625,97599,1072.5164835164835,0.42390954,0.2924734,0.08554069,0.4602705,0.29679143,0.08808516,0.23979950938114028,0.16071567637880804,0.025829528633897758,21.429455,164.32925,27004.104,2167.556654336309,850.5746258968431,723477.1942195547,2473.315803614105,387.98458492600423,150532.0381402038,20.123074653860442,6.3646978768369955,40.50937906341336,4643.8962179186565,1585.4160431094137,2513544.0297487103,3.1455292358591262,3.729154179721112,13.906590896131439,0.005795913290244442,0.08471845820745123,0.007177217161047661,0.06925622264381537,0.04707683220283322,0.002216228130253715,6.285505e-05,0.23805033,0.05666796,-0.00046880046,0.13911483,0.019352935,2.641269841269841,1.3817897296394923,1.9093428569371813,-52.49236,66.32311,-48.92121,6.664701314616593,-1.4507200717926025,89.67343,33.563484,95.27829,-0.117019224631985,-0.5779849290847778,1.7099934,21.357967,-0.15135491,1.7901409857248218,0.7686952948570251,28.684818,18.431465,27.012922,0.190853222814094,0.3231411278247833,5.440358,13.086159,6.3994317,1.523845753480308,-0.5911285281181335,8.481249,12.268379,9.391246,0.3613582818304999,-0.4769640266895294,6.094729,12.607761,5.601047,0.12947641714576408,0.23511314392089844,4.432362,10.349807,5.2825584,-0.023483192290701727,-0.3056091368198395,4.896026,9.563203,4.355323,0.4574246481072848,0.3237168490886688,11.726577,9.619728,11.61505,-0.34537756701880484,0.16478098928928375,5.787264,9.076637,5.6652246,-0.07955497593934702,0.06706974655389786,9.493793,8.696408,9.388353,0.17941537355043558,0.26808962225914,-0.0011283156,3.703772,13.717927
443,103.359375,38398,685.6785714285714,0.4120393,0.2730549,0.07455897,0.5483095,0.24473651,0.05989596,0.2644211707291241,0.11582218182875313,0.013414777803572753,17.566223,66.218216,4384.852,2573.672636175358,545.7980830087263,297895.54741600045,2485.356727354185,279.79867103478875,78287.29631283393,19.478485832655544,6.807390213842028,46.340561523512214,5324.04666857773,1034.4092868365537,1070002.572693708,4.54843960618235,4.828457241344871,23.31399933149573,0.005206825036803249,0.06286031352011327,0.003951419015846936,0.12927108936095505,0.03910186795882897,0.0015289560778696959,4.5236968e-07,0.21089773,0.044477854,8.568413e-05,0.12051762,0.014524496,3.2867845804988662,1.641151094459359,2.693376914845152,25.352747,49.087902,35.484573,36.959786140363434,-4.943359851837158,84.26242,18.966095,84.5722,1.4473775485593885,0.13699397444725037,-10.496745,11.835763,-11.028771,1.5867571661460103,0.26458901166915894,34.55009,10.042533,34.324913,0.6004358668211363,0.21719525754451752,0.0054598604,8.4164095,0.48556742,-0.01768027208616063,-0.15142890810966492,5.9353204,6.732628,5.7503242,-0.3204919913859632,5.630512532661669e-05,-5.957562,6.4385605,-5.992383,0.07031851563394387,-0.04214136302471161,6.0769744,5.9651155,6.4494867,-0.12264285586000145,-0.1095835268497467,-4.585783,6.126974,-4.645277,0.5430376043568717,-0.12226826697587967,4.8675413,5.706107,4.7151976,0.059988326830563654,0.1220988780260086,-4.6580925,5.7849574,-4.466302,-0.09791088406295279,-0.035183995962142944,4.708849,6.0293407,4.702153,-0.17701135813938462,-0.091346874833107,0.026680337,1.8616575,3.4657686
444,99.38401442307692,95352,1108.7441860465117,0.42786062,0.28428802,0.080819674,0.52847517,0.2588362,0.06699618,0.2698612216568243,0.10250977699331752,0.01050825437921969,16.093693,88.043274,7751.618,2802.9987202064735,503.61489208854726,253627.9595333591,2697.0209766864255,253.27085179040978,64146.12436663971,19.02504799644291,6.61000696131602,43.69219202864624,5970.964176882388,976.0068449598567,952589.3614084937,3.912012792718473,4.235345910325488,17.93815498011083,-0.004021948288294091,0.054613152750492146,0.002982596453348588,0.13521535773026316,0.04737857001666202,0.002244728896823745,5.8569203e-06,0.18200871,0.033127174,3.5705204e-06,0.13289839,0.017661981,2.1606167800453515,1.225179404234248,1.501064572559787,13.140305,39.194153,17.969236,35.85415968362404,-4.001110553741455,74.456406,17.582249,74.25673,1.4730822298590445,-0.1602824479341507,-1.9654181,14.773522,-2.592453,0.18428923255331808,0.16212372481822968,27.320198,12.542017,26.647167,0.24297663424530036,0.22598129510879517,-2.0849247,10.775772,-0.8305964,0.3945375459011071,-0.4708564281463623,7.14443,8.131096,7.4006815,0.17084341499084443,-0.15897279977798462,0.10827696,8.557173,-0.20402697,0.19303901723392336,0.29405245184898376,9.843376,7.9542804,10.409903,0.22327302154893225,-0.4192490875720978,-2.5651011,7.3229747,-2.1486695,0.24573000429223102,-0.27382200956344604,4.6621103,7.296524,4.953207,0.0019503892911538756,-0.20893286168575287,-5.3245645,7.336923,-5.365082,0.06571056953538612,-0.07098951190710068,5.296697,7.1811714,5.192174,-0.11718102095978811,0.056029241532087326,0.021443691,2.3450706,5.499356
445,117.45383522727273,65906,844.9487179487179,0.36567226,0.2992431,0.08954643,0.43563557,0.2714166,0.07366697,0.2400657157971764,0.16031776393189454,0.025701785432122665,16.507774,80.48692,6478.145,2226.4312688748732,793.6799680110518,629927.8916220241,2544.9774898272403,533.0206941636017,284111.06040664774,20.60245798241548,6.4439592241116195,41.52461048201323,5141.579653532609,1849.854403557743,3421961.3143619727,3.323103661725237,3.7902526024552636,14.3660147904189,0.01298027696779081,0.08121299924706069,0.006595551246703079,0.0894930366847826,0.042479082823310574,0.0018044724775096797,-2.0072227e-06,0.2139399,0.045770284,-0.00011341019,0.09443027,0.008917076,3.080126984126984,1.2323491903854902,1.518684527043773,-40.278347,94.41379,-1.5655069,2.6274672043912304,-1.7895585298538208,103.38904,33.58492,99.733,1.5238459197685694,1.0084309577941895,15.598053,12.704585,14.045787,-0.14739294758216337,0.4640628397464752,12.329296,11.036465,12.453836,0.01356088388463128,-0.2675502300262451,1.6458008,11.285756,1.3200092,-0.4713664421867403,0.05296001210808754,19.292011,7.9175467,18.402775,0.7045785410601115,0.5215609073638916,-3.159202,9.08333,-1.9870855,2.1333418041331598,-1.1187864542007446,9.652494,7.1816435,9.432485,0.28063438731158463,0.23826022446155548,1.1431797,8.952619,1.7720041,0.4689018796645077,-0.5188360214233398,4.4055066,7.2628565,4.7213883,0.588575801832036,-0.42880192399024963,1.7298272,9.093314,2.7499442,3.2906975933804983,-1.1604535579681396,7.7782273,7.3779297,7.724362,-0.034719944786269163,0.09921355545520782,0.024473494,1.9855132,3.942263
